State,Year,Quarter,Registered_user,App_Open,Phone_Brand,Registered_user_by_Phone_Brand,Region
Rajasthan,2021,3,20499465,1429553825,Oppo,2855694,Western Region
Rajasthan,2021,3,20499465,1429553825,Realme,1363093,Western Region
Rajasthan,2021,3,20499465,1429553825,Tecno,456211,Western Region
Rajasthan,2021,3,20499465,1429553825,Apple,403105,Western Region
Rajasthan,2021,3,20499465,1429553825,Huawei,298651,Western Region
Rajasthan,2021,3,20499465,1429553825,OnePlus,283924,Western Region
Rajasthan,2021,3,20499465,1429553825,Motorola,186498,Western Region
Rajasthan,2021,3,20499465,1429553825,Others,1477499,Western Region
Rajasthan,2021,4,21977202,1185124031,Vivo,5751824,Western Region
Rajasthan,2021,4,21977202,1185124031,Xiaomi,4469665,Western Region
Rajasthan,2021,4,21977202,1185124031,Samsung,3782393,Western Region
Rajasthan,2021,4,21977202,1185124031,Oppo,3095179,Western Region
Rajasthan,2021,4,21977202,1185124031,Realme,1624796,Western Region
Rajasthan,2021,4,21977202,1185124031,Tecno,521804,Western Region
Rajasthan,2021,4,21977202,1185124031,Apple,462924,Western Region
Rajasthan,2021,4,21977202,1185124031,OnePlus,336937,Western Region
Rajasthan,2021,4,21977202,1185124031,Huawei,287470,Western Region
Rajasthan,2021,4,21977202,1185124031,Motorola,189233,Western Region
Rajasthan,2021,4,21977202,1185124031,Others,1454977,Western Region
Rajasthan,2022,1,23398857,2570606469,Vivo,6252325,Western Region
Rajasthan,2022,1,23398857,2570606469,Xiaomi,4620642,Western Region
Rajasthan,2022,1,23398857,2570606469,Samsung,3887688,Western Region
Rajasthan,2022,1,23398857,2570606469,Oppo,3333119,Western Region
Rajasthan,2022,1,23398857,2570606469,Realme,1857144,Western Region
Rajasthan,2022,1,23398857,2570606469,Tecno,613379,Western Region
Rajasthan,2022,1,23398857,2570606469,Apple,510886,Western Region
Rajasthan,2022,1,23398857,2570606469,OnePlus,385558,Western Region
Rajasthan,2022,1,23398857,2570606469,Huawei,284638,Western Region
Rajasthan,2022,1,23398857,2570606469,Motorola,189003,Western Region
Rajasthan,2022,1,23398857,2570606469,Others,1464475,Western Region
Sikkim,2018,1,20051,0,Samsung,5534,Eastern Region
Sikkim,2018,1,20051,0,Xiaomi,4679,Eastern Region
Sikkim,2018,1,20051,0,Vivo,2155,Eastern Region
Sikkim,2018,1,20051,0,Oppo,1825,Eastern Region
Sikkim,2018,1,20051,0,Apple,865,Eastern Region
Sikkim,2018,1,20051,0,Realme,815,Eastern Region
Sikkim,2018,1,20051,0,Lenovo,586,Eastern Region
Sikkim,2018,1,20051,0,Motorola,575,Eastern Region
Sikkim,2018,1,20051,0,OnePlus,528,Eastern Region
Sikkim,2018,1,20051,0,Asus,308,Eastern Region
Sikkim,2018,1,20051,0,Others,2181,Eastern Region
Sikkim,2018,2,28097,0,Samsung,7827,Eastern Region
Sikkim,2018,2,28097,0,Xiaomi,6559,Eastern Region
Sikkim,2018,2,28097,0,Vivo,3254,Eastern Region
Sikkim,2018,2,28097,0,Oppo,2531,Eastern Region
Sikkim,2018,2,28097,0,Apple,1120,Eastern Region
Sikkim,2018,2,28097,0,Realme,1110,Eastern Region
Sikkim,2018,2,28097,0,Motorola,773,Eastern Region
Sikkim,2018,2,28097,0,Lenovo,759,Eastern Region
Sikkim,2018,2,28097,0,OnePlus,690,Eastern Region
Sikkim,2018,2,28097,0,Micromax,424,Eastern Region
Sikkim,2018,2,28097,0,Others,3050,Eastern Region
Sikkim,2018,3,37637,0,Samsung,10790,Eastern Region
Sikkim,2018,3,37637,0,Xiaomi,8637,Eastern Region
Sikkim,2018,3,37637,0,Vivo,4649,Eastern Region
Sikkim,2018,3,37637,0,Oppo,3465,Eastern Region
Sikkim,2018,3,37637,0,Realme,1459,Eastern Region
Sikkim,2018,3,37637,0,Apple,1423,Eastern Region
Sikkim,2018,3,37637,0,Motorola,945,Eastern Region
Sikkim,2018,3,37637,0,Lenovo,886,Eastern Region
Sikkim,2018,3,37637,0,OnePlus,823,Eastern Region
Sikkim,2018,3,37637,0,Micromax,570,Eastern Region
Sikkim,2018,3,37637,0,Others,3990,Eastern Region
Sikkim,2018,4,48538,0,Samsung,14281,Eastern Region
Sikkim,2018,4,48538,0,Xiaomi,11024,Eastern Region
Sikkim,2018,4,48538,0,Vivo,6387,Eastern Region
Sikkim,2018,4,48538,0,Oppo,4507,Eastern Region
Sikkim,2018,4,48538,0,Realme,1848,Eastern Region
Sikkim,2018,4,48538,0,Apple,1799,Eastern Region
Sikkim,2018,4,48538,0,Motorola,1119,Eastern Region
Sikkim,2018,4,48538,0,Lenovo,1038,Eastern Region
Sikkim,2018,4,48538,0,OnePlus,969,Eastern Region
Sikkim,2018,4,48538,0,Huawei,689,Eastern Region
Sikkim,2018,4,48538,0,Others,4877,Eastern Region
Sikkim,2019,1,58956,0,Samsung,17397,Eastern Region
Sikkim,2019,1,58956,0,Xiaomi,13387,Eastern Region
Sikkim,2019,1,58956,0,Vivo,7997,Eastern Region
Sikkim,2019,1,58956,0,Oppo,5660,Eastern Region
Sikkim,2019,1,58956,0,Realme,2237,Eastern Region
Sikkim,2019,1,58956,0,Apple,2138,Eastern Region
Sikkim,2019,1,58956,0,Motorola,1274,Eastern Region
Sikkim,2019,1,58956,0,Lenovo,1168,Eastern Region
Sikkim,2019,1,58956,0,OnePlus,1088,Eastern Region
Sikkim,2019,1,58956,0,Huawei,849,Eastern Region
Sikkim,2019,1,58956,0,Others,5761,Eastern Region
Sikkim,2019,2,70999,398520,Samsung,21576,Eastern Region
Sikkim,2019,2,70999,398520,Xiaomi,16005,Eastern Region
Sikkim,2019,2,70999,398520,Vivo,9656,Eastern Region
Sikkim,2019,2,70999,398520,Oppo,6810,Eastern Region
Sikkim,2019,2,70999,398520,Realme,2677,Eastern Region
Sikkim,2019,2,70999,398520,Apple,2509,Eastern Region
Sikkim,2019,2,70999,398520,Motorola,1473,Eastern Region
Sikkim,2019,2,70999,398520,Lenovo,1289,Eastern Region
Sikkim,2019,2,70999,398520,OnePlus,1220,Eastern Region
Sikkim,2019,2,70999,398520,Huawei,1001,Eastern Region
Sikkim,2019,2,70999,398520,Others,6783,Eastern Region
Sikkim,2019,3,82128,1316804,Samsung,25449,Eastern Region
Sikkim,2019,3,82128,1316804,Xiaomi,18366,Eastern Region
Sikkim,2019,3,82128,1316804,Vivo,11399,Eastern Region
Sikkim,2019,3,82128,1316804,Oppo,7934,Eastern Region
Sikkim,2019,3,82128,1316804,Realme,3080,Eastern Region
Sikkim,2019,3,82128,1316804,Apple,2833,Eastern Region
Sikkim,2019,3,82128,1316804,Motorola,1581,Eastern Region
Sikkim,2019,3,82128,1316804,OnePlus,1352,Eastern Region
Sikkim,2019,3,82128,1316804,Lenovo,1279,Eastern Region
Sikkim,2019,3,82128,1316804,Huawei,1126,Eastern Region
Sikkim,2019,3,82128,1316804,Others,7729,Eastern Region
Sikkim,2019,4,92972,1552004,Samsung,29310,Eastern Region
Sikkim,2019,4,92972,1552004,Xiaomi,20528,Eastern Region
Sikkim,2019,4,92972,1552004,Vivo,13224,Eastern Region
Sikkim,2019,4,92972,1552004,Oppo,9175,Eastern Region
Sikkim,2019,4,92972,1552004,Realme,3578,Eastern Region
Sikkim,2019,4,92972,1552004,Apple,3131,Eastern Region
Sikkim,2019,4,92972,1552004,Motorola,1676,Eastern Region
Sikkim,2019,4,92972,1552004,OnePlus,1458,Eastern Region
Sikkim,2019,4,92972,1552004,Lenovo,1347,Eastern Region
Sikkim,2019,4,92972,1552004,Huawei,1245,Eastern Region
Sikkim,2019,4,92972,1552004,Others,8300,Eastern Region
Sikkim,2020,1,104631,1697163,Samsung,33471,Eastern Region
Sikkim,2020,1,104631,1697163,Xiaomi,22619,Eastern Region
Sikkim,2020,1,104631,1697163,Vivo,15342,Eastern Region
Sikkim,2020,1,104631,1697163,Oppo,10442,Eastern Region
Sikkim,2020,1,104631,1697163,Realme,4166,Eastern Region
Sikkim,2020,1,104631,1697163,Apple,3439,Eastern Region
Sikkim,2020,1,104631,1697163,Motorola,1728,Eastern Region
Sikkim,2020,1,104631,1697163,OnePlus,1548,Eastern Region
Sikkim,2020,1,104631,1697163,Lenovo,1491,Eastern Region
Sikkim,2020,1,104631,1697163,HMD Global,1394,Eastern Region
Sikkim,2020,1,104631,1697163,Others,8991,Eastern Region
Sikkim,2020,2,119921,1912335,Samsung,38977,Eastern Region
Sikkim,2020,2,119921,1912335,Xiaomi,25245,Eastern Region
Sikkim,2020,2,119921,1912335,Vivo,18182,Eastern Region
Sikkim,2020,2,119921,1912335,Oppo,12295,Eastern Region
Sikkim,2020,2,119921,1912335,Realme,4814,Eastern Region
Sikkim,2020,2,119921,1912335,Apple,3701,Eastern Region
Sikkim,2020,2,119921,1912335,Motorola,1821,Eastern Region
Sikkim,2020,2,119921,1912335,HMD Global,1669,Eastern Region
Sikkim,2020,2,119921,1912335,OnePlus,1607,Eastern Region
Sikkim,2020,2,119921,1912335,Lenovo,1576,Eastern Region
Sikkim,2020,2,119921,1912335,Others,10034,Eastern Region
Sikkim,2020,3,134773,2156470,Samsung,44424,Eastern Region
Sikkim,2020,3,134773,2156470,Xiaomi,27830,Eastern Region
Sikkim,2020,3,134773,2156470,Vivo,21086,Eastern Region
Sikkim,2020,3,134773,2156470,Oppo,14009,Eastern Region
Sikkim,2020,3,134773,2156470,Realme,5459,Eastern Region
Sikkim,2020,3,134773,2156470,Apple,4035,Eastern Region
Sikkim,2020,3,134773,2156470,HMD Global,1906,Eastern Region
Sikkim,2020,3,134773,2156470,Motorola,1879,Eastern Region
Sikkim,2020,3,134773,2156470,OnePlus,1694,Eastern Region
Sikkim,2020,3,134773,2156470,Lenovo,1657,Eastern Region
Sikkim,2020,3,134773,2156470,Others,10794,Eastern Region
Sikkim,2020,4,148543,2478670,Samsung,49275,Eastern Region
Sikkim,2020,4,148543,2478670,Xiaomi,30296,Eastern Region
Sikkim,2020,4,148543,2478670,Vivo,23560,Eastern Region
Sikkim,2020,4,148543,2478670,Oppo,15658,Eastern Region
Sikkim,2020,4,148543,2478670,Realme,6245,Eastern Region
Sikkim,2020,4,148543,2478670,Apple,4413,Eastern Region
Sikkim,2020,4,148543,2478670,HMD Global,2070,Eastern Region
Sikkim,2020,4,148543,2478670,Motorola,1984,Eastern Region
Sikkim,2020,4,148543,2478670,OnePlus,1764,Eastern Region
Sikkim,2020,4,148543,2478670,Lenovo,1714,Eastern Region
Sikkim,2020,4,148543,2478670,Others,11564,Eastern Region
Sikkim,2021,1,160213,2795331,Samsung,52629,Eastern Region
Sikkim,2021,1,160213,2795331,Xiaomi,32524,Eastern Region
Sikkim,2021,1,160213,2795331,Vivo,26109,Eastern Region
Sikkim,2021,1,160213,2795331,Oppo,16921,Eastern Region
Sikkim,2021,1,160213,2795331,Realme,7053,Eastern Region
Sikkim,2021,1,160213,2795331,Apple,4803,Eastern Region
Sikkim,2021,1,160213,2795331,HMD Global,2163,Eastern Region
Sikkim,2021,1,160213,2795331,Motorola,2031,Eastern Region
Sikkim,2021,1,160213,2795331,OnePlus,1924,Eastern Region
Sikkim,2021,1,160213,2795331,Huawei,1738,Eastern Region
Sikkim,2021,1,160213,2795331,Others,12318,Eastern Region
Sikkim,2021,2,171740,4541121,Samsung,55452,Eastern Region
Sikkim,2021,2,171740,4541121,Xiaomi,34745,Eastern Region
Sikkim,2021,2,171740,4541121,Vivo,28736,Eastern Region
Sikkim,2021,2,171740,4541121,Oppo,18141,Eastern Region
Sikkim,2021,2,171740,4541121,Realme,8547,Eastern Region
Sikkim,2021,2,171740,4541121,Apple,5244,Eastern Region
Sikkim,2021,2,171740,4541121,HMD Global,2238,Eastern Region
Sikkim,2021,2,171740,4541121,OnePlus,2072,Eastern Region
Sikkim,2021,2,171740,4541121,Motorola,2043,Eastern Region
Sikkim,2021,2,171740,4541121,Tecno,1729,Eastern Region
Sikkim,2021,2,171740,4541121,Others,12793,Eastern Region
Sikkim,2021,3,184693,5714565,Samsung,57652,Eastern Region
Sikkim,2021,3,184693,5714565,Xiaomi,37473,Eastern Region
Sikkim,2021,3,184693,5714565,Vivo,32054,Eastern Region
Sikkim,2021,3,184693,5714565,Oppo,19674,Eastern Region
Sikkim,2021,3,184693,5714565,Realme,10359,Eastern Region
Sikkim,2021,3,184693,5714565,Apple,5768,Eastern Region
Sikkim,2021,3,184693,5714565,OnePlus,2450,Eastern Region
Sikkim,2021,3,184693,5714565,HMD Global,2212,Eastern Region
Sikkim,2021,3,184693,5714565,Tecno,2190,Eastern Region
Sikkim,2021,3,184693,5714565,Motorola,2041,Eastern Region
Sikkim,2021,3,184693,5714565,Others,12820,Eastern Region
Sikkim,2021,4,197407,5525552,Samsung,59868,Eastern Region
Sikkim,2021,4,197407,5525552,Xiaomi,39826,Eastern Region
Sikkim,2021,4,197407,5525552,Vivo,34807,Eastern Region
Sikkim,2021,4,197407,5525552,Oppo,20992,Eastern Region
Sikkim,2021,4,197407,5525552,Realme,12763,Eastern Region
Sikkim,2021,4,197407,5525552,Apple,6458,Eastern Region
Sikkim,2021,4,197407,5525552,OnePlus,2920,Eastern Region
Sikkim,2021,4,197407,5525552,Tecno,2588,Eastern Region
Sikkim,2021,4,197407,5525552,HMD Global,2358,Eastern Region
Sikkim,2021,4,197407,5525552,Motorola,2089,Eastern Region
Sikkim,2021,4,197407,5525552,Others,12738,Eastern Region
Sikkim,2022,1,209616,12440193,Samsung,61996,Eastern Region
Sikkim,2022,1,209616,12440193,Xiaomi,41866,Eastern Region
Sikkim,2022,1,209616,12440193,Vivo,37402,Eastern Region
Sikkim,2022,1,209616,12440193,Oppo,22501,Eastern Region
Sikkim,2022,1,209616,12440193,Realme,14771,Eastern Region
Sikkim,2022,1,209616,12440193,Apple,7058,Eastern Region
Sikkim,2022,1,209616,12440193,OnePlus,3294,Eastern Region
Sikkim,2022,1,209616,12440193,Tecno,3147,Eastern Region
Sikkim,2022,1,209616,12440193,HMD Global,2316,Eastern Region
Sikkim,2022,1,209616,12440193,Motorola,2125,Eastern Region
Sikkim,2022,1,209616,12440193,Others,13140,Eastern Region
Tamil Nadu,2018,1,2104754,0,Xiaomi,503469,Southern Region
Tamil Nadu,2018,1,2104754,0,Samsung,408997,Southern Region
Tamil Nadu,2018,1,2104754,0,Vivo,256682,Southern Region
Tamil Nadu,2018,1,2104754,0,Oppo,160460,Southern Region
Tamil Nadu,2018,1,2104754,0,Motorola,100336,Southern Region
Tamil Nadu,2018,1,2104754,0,OnePlus,93643,Southern Region
Tamil Nadu,2018,1,2104754,0,Apple,93282,Southern Region
Tamil Nadu,2018,1,2104754,0,Lenovo,92559,Southern Region
Tamil Nadu,2018,1,2104754,0,Realme,82612,Southern Region
Tamil Nadu,2018,1,2104754,0,Huawei,59799,Southern Region
Tamil Nadu,2018,1,2104754,0,Others,252915,Southern Region
Tamil Nadu,2018,2,2996036,0,Xiaomi,723469,Southern Region
Tamil Nadu,2018,2,2996036,0,Samsung,574902,Southern Region
Tamil Nadu,2018,2,2996036,0,Vivo,390299,Southern Region
Tamil Nadu,2018,2,2996036,0,Oppo,240094,Southern Region
Tamil Nadu,2018,2,2996036,0,Motorola,139685,Southern Region
Tamil Nadu,2018,2,2996036,0,Lenovo,127831,Southern Region
Tamil Nadu,2018,2,2996036,0,Apple,123693,Southern Region
Tamil Nadu,2018,2,2996036,0,OnePlus,119948,Southern Region
Tamil Nadu,2018,2,2996036,0,Realme,116217,Southern Region
Tamil Nadu,2018,2,2996036,0,Huawei,86507,Southern Region
Tamil Nadu,2018,2,2996036,0,Others,353391,Southern Region
Tamil Nadu,2018,3,3900177,0,Xiaomi,948490,Southern Region
Tamil Nadu,2018,3,3900177,0,Samsung,739663,Southern Region
Tamil Nadu,2018,3,3900177,0,Vivo,545491,Southern Region
Tamil Nadu,2018,3,3900177,0,Oppo,327387,Southern Region
Tamil Nadu,2018,3,3900177,0,Motorola,177191,Southern Region
Tamil Nadu,2018,3,3900177,0,Lenovo,153372,Southern Region
Tamil Nadu,2018,3,3900177,0,Apple,150205,Southern Region
Tamil Nadu,2018,3,3900177,0,Realme,149904,Southern Region
Tamil Nadu,2018,3,3900177,0,OnePlus,145542,Southern Region
Tamil Nadu,2018,3,3900177,0,Huawei,118152,Southern Region
Tamil Nadu,2018,3,3900177,0,Others,444780,Southern Region
Tamil Nadu,2018,4,5199878,0,Xiaomi,1270630,Southern Region
Tamil Nadu,2018,4,5199878,0,Samsung,978019,Southern Region
Tamil Nadu,2018,4,5199878,0,Vivo,776632,Southern Region
Tamil Nadu,2018,4,5199878,0,Oppo,457237,Southern Region
Tamil Nadu,2018,4,5199878,0,Motorola,228639,Southern Region
Tamil Nadu,2018,4,5199878,0,Realme,198871,Southern Region
Tamil Nadu,2018,4,5199878,0,Lenovo,194451,Southern Region
Tamil Nadu,2018,4,5199878,0,Apple,191032,Southern Region
Tamil Nadu,2018,4,5199878,0,OnePlus,180637,Southern Region
Tamil Nadu,2018,4,5199878,0,Huawei,164880,Southern Region
Tamil Nadu,2018,4,5199878,0,Others,558850,Southern Region
Tamil Nadu,2019,1,6296303,0,Xiaomi,1539941,Southern Region
Tamil Nadu,2019,1,6296303,0,Samsung,1181910,Southern Region
Tamil Nadu,2019,1,6296303,0,Vivo,982792,Southern Region
Tamil Nadu,2019,1,6296303,0,Oppo,574119,Southern Region
Tamil Nadu,2019,1,6296303,0,Motorola,263727,Southern Region
Tamil Nadu,2019,1,6296303,0,Realme,239102,Southern Region
Tamil Nadu,2019,1,6296303,0,Apple,223033,Southern Region
Tamil Nadu,2019,1,6296303,0,Lenovo,220455,Southern Region
Tamil Nadu,2019,1,6296303,0,OnePlus,209025,Southern Region
Tamil Nadu,2019,1,6296303,0,Huawei,206764,Southern Region
Tamil Nadu,2019,1,6296303,0,Others,655435,Southern Region
Tamil Nadu,2019,2,7429609,33658961,Xiaomi,1811254,Southern Region
Tamil Nadu,2019,2,7429609,33658961,Samsung,1396893,Southern Region
Tamil Nadu,2019,2,7429609,33658961,Vivo,1196063,Southern Region
